taxon_order,species_code,bio_concept_code,primary_com_name,sci_name,value
977,bewpar1,B2082233,Bearded Wood-Partridge,Dendrortyx barbatus,IUCN_VU
978,banqua1,4DE41E52,Banded Quail,Philortyx fasciatus,IUCN_LC
979,norbob,91CCBC71,Northern Bobwhite,Colinus virginianus,IUCN_NT
1005,bltbob1,2F9C259A,Black-throated Bobwhite,Colinus nigrogularis,IUCN_LC
1032,scaqua,C46EEE59,Scaled Quail,Callipepla squamata,IUCN_LC
1038,elequa,71FBF8D4,Elegant Quail,Callipepla douglasii,IUCN_LC
1045,calqua,F93AC929,California Quail,Callipepla californica,IUCN_LC
1056,gamqua,C1ED9F86,Gambel's Quail,Callipepla gambelii,IUCN_LC
1073,ocequa1,A5DA64FF,Ocellated Quail,Cyrtonyx ocellatus,IUCN_VU
1074,sinqua1,CDF3BB98,Singing Quail,Dactylortyx thoracicus,IUCN_LC
1086,mawqua1,B41E681C,Marbled Wood-Quail,Odontophorus gujanensis,IUCN_LC
1095,swwqua1,46499ABF,Spot-winged Wood-Quail,Odontophorus capueira,IUCN_LC
1098,bewqua1,DE957D9D,Black-eared Wood-Quail,Odontophorus melanotis,IUCN_NT
1101,bfwqua1,C45218DF,Black-fronted Wood-Quail,Odontophorus atrifrons,IUCN_LC
1105,rfwqua1,DCE5A946,Rufous-fronted Wood-Quail,Odontophorus erythrops,IUCN_LC
1108,chwqua1,D8BFC2F1,Chestnut Wood-Quail,Odontophorus hyperythrus,IUCN_LC
1109,dbwqua1,344EF5E2,Dark-backed Wood-Quail,Odontophorus melanonotus,IUCN_LC
1110,rbwqua1,F761F6C4,Rufous-breasted Wood-Quail,Odontophorus speciosus,IUCN_LC
1114,tawqua1,0E67D7FC,Tacarcuna Wood-Quail,Odontophorus dialeucos,IUCN_LC
1115,gowqua1,744EE96B,Gorgeted Wood-Quail,Odontophorus strophium,IUCN_VU
1116,venwoq1,062EC06C,Venezuelan Wood-Quail,Odontophorus columbianus,IUCN_NT
1117,bbwqua1,C874DFDD,Black-breasted Wood-Quail,Odontophorus leucolaemus,IUCN_LC
1119,sfwqua1,80200CD9,Stripe-faced Wood-Quail,Odontophorus balliviani,IUCN_LC
1120,stwqua1,B2112708,Starred Wood-Quail,Odontophorus stellatus,IUCN_LC
1121,spwqua1,B0E77189,Spotted Wood-Quail,Odontophorus guttatus,IUCN_LC
1125,udzpar1,58A666ED,Udzungwa Partridge,Xenoperdix udzungwensis,IUCN_EN
1128,ferpar2,E0593077,Ferruginous Partridge,Caloperdix oculeus,IUCN_NT
1132,crepar1,90324456,Crested Partridge,Rollulus rouloul,IUCN_VU
1133,blapar2,7B454390,Black Partridge,Melanoperdix niger,IUCN_VU
1136,hilpar1,E74469BF,Hill Partridge,Arborophila torqueola,IUCN_LC
1142,sicpar1,53A3FEBE,Sichuan Partridge,Arborophila rufipectus,IUCN_EN
1143,chbpar2,768C2230,Chestnut-breasted Partridge,Arborophila mandellii,IUCN_NT
1144,whnpar2,B4C3A84F,White-necklaced Partridge,Arborophila gingica,IUCN_NT
1147,rutpar1,5CEEFC64,Rufous-throated Partridge,Arborophila rufogularis,IUCN_LC
1154,rebpar3,D8FA684D,Red-billed Partridge,Arborophila rubrirostris,IUCN_LC
1155,chhpar1,A60EA370,Chestnut-headed Partridge,Arborophila cambodiana,IUCN_LC
1160,haipar1,629D76CA,Hainan Partridge,Arborophila ardens,IUCN_VU
1161,taipar1,CBDF02F0,Taiwan Partridge,Arborophila crudigularis,IUCN_LC
1162,whcpar1,65723342,White-cheeked Partridge,Arborophila atrogularis,IUCN_LC
1163,babpar1,B05BB149,Bar-backed Partridge,Arborophila brunneopectus,IUCN_LC
1167,ornpar1,C033F5EF,Orange-necked Partridge,Arborophila davidi,IUCN_NT
1168,rebpar5,69E98505,Red-breasted Partridge,Arborophila hyperythra,IUCN_LC
1171,gybpar3,D24B3E57,Malayan Partridge,Arborophila campbelli,IUCN_LC
1172,gybpar5,D196AECF,Roll's Partridge,Arborophila rolli,IUCN_LC
1173,gybpar6,0AB49545,Sumatran Partridge,Arborophila sumatrana,IUCN_LC
1175,chbpar1,D0F51293,Chestnut-bellied Partridge,Arborophila javanica,IUCN_LC
1178,gybpar4,DAF52CD6,Gray-breasted Partridge,Arborophila orientalis,IUCN_VU
1179,snopar1,AEC62A99,Snow Partridge,Lerwa lerwa,IUCN_LC
1180,blophe1,FFF63987,Blood Pheasant,Ithaginis cruentus,IUCN_LC
1195,westra1,44BD6CF1,Western Tragopan,Tragopan melanocephalus,IUCN_VU
1196,sattra1,FB26CE58,Satyr Tragopan,Tragopan satyra,IUCN_NT
1197,blytra1,528CC7C2,Blyth's Tragopan,Tragopan blythii,IUCN_VU
1200,temtra1,5DDD7AA1,Temminck's Tragopan,Tragopan temminckii,IUCN_LC
1201,cabtra1,0D009C55,Cabot's Tragopan,Tragopan caboti,IUCN_VU
1204,verpar1,B04F04D6,Chestnut-throated Monal-Partridge,Tetraophasis obscurus,IUCN_LC
1205,szepar1,D839DB1A,Buff-throated Monal-Partridge,Tetraophasis szechenyii,IUCN_LC
1206,himmon1,F57FA437,Himalayan Monal,Lophophorus impejanus,IUCN_LC
1207,sclmon1,298DEB8C,Sclater's Monal,Lophophorus sclateri,IUCN_LC
1211,chimon1,583D3E97,Chinese Monal,Lophophorus lhuysii,IUCN_VU
1212,kokphe1,6.38E+217,Koklass Pheasant,Pucrasia macrolopha,IUCN_LC
1222,wiltur,9C5ED06A,Wild Turkey,Meleagris gallopavo,IUCN_LC
1230,ocetur1,729BEC33,Ocellated Turkey,Meleagris ocellata,IUCN_NT
1231,rufgro,6D2B5CDA,Ruffed Grouse,Bonasa umbellus,IUCN_LC
1246,hazgro1,B8CA2EEB,Hazel Grouse,Tetrastes bonasia,IUCN_LC
1259,sevgro1,05BEE346,Severtzov's Grouse,Tetrastes sewerzowi,IUCN_NT
1260,saggro,B7E467E2,Greater Sage-Grouse,Centrocercus urophasianus,IUCN_NT
1261,gusgro,7071D403,Gunnison Sage-Grouse,Centrocercus minimus,IUCN_EN
1263,dusgro,A55D83A9,Dusky Grouse,Dendragapus obscurus,IUCN_LC
1268,soogro1,E4A5B66A,Sooty Grouse,Dendragapus fuliginosus,IUCN_LC
1274,shtgro,861CBBDA,Sharp-tailed Grouse,Tympanuchus phasianellus,IUCN_LC
1283,grpchi,F59448B7,Greater Prairie-Chicken,Tympanuchus cupido,IUCN_NT
1288,lepchi,CFFD1491,Lesser Prairie-Chicken,Tympanuchus pallidicinctus,IUCN_VU
1291,whtpta1,C53F4940,White-tailed Ptarmigan,Lagopus leucura,IUCN_LC
1297,wilpta,FC3D07C6,Willow Ptarmigan,Lagopus lagopus,IUCN_LC
1318,rocpta1,79B161B7,Rock Ptarmigan,Lagopus muta,IUCN_LC
1350,sibgro2,1.52E+142,Siberian Grouse,Falcipennis falcipennis,IUCN_NT
1363,blbcap1,117B6909,Black-billed Capercaillie,Tetrao urogalloides,IUCN_LC
1367,wescap1,C3221EE2,Western Capercaillie,Tetrao urogallus,IUCN_LC
1376,blagro1,D4441CD6,Black Grouse,Lyrurus tetrix,IUCN_LC
1385,caugro1,4ACE5613,Caucasian Grouse,Lyrurus mlokosiewiczi,IUCN_NT
1387,lobpar3,826B36EC,Long-billed Partridge,Rhizothera longirostris,IUCN_NT
1388,lobpar2,1F5998BC,Dulit Partridge,Rhizothera dulitensis,IUCN_DD
1389,tibpar1,ABB81DC6,Tibetan Partridge,Perdix hodgsoniae,IUCN_LC
1393,grypar,C013A20E,Gray Partridge,Perdix perdix,IUCN_LC
1401,daupar1,0923A272,Daurian Partridge,Perdix dauurica,IUCN_LC
1404,copphe1,0C641DC5,Copper Pheasant,Syrmaticus soemmerringii,IUCN_NT
1410,reephe1,94785AFF,Reeves's Pheasant,Syrmaticus reevesii,IUCN_VU
1411,mikphe1,8DE17149,Mikado Pheasant,Syrmaticus mikado,IUCN_LC
1412,ellphe1,117C0DDF,Elliot's Pheasant,Syrmaticus ellioti,IUCN_LC
1413,humphe1,FAF7DC71,Mrs. Hume's Pheasant,Syrmaticus humiae,IUCN_VU
1416,golphe,093AC1FC,Golden Pheasant,Chrysolophus pictus,IUCN_LC
1418,laaphe1,DDF032E8,Lady Amherst's Pheasant,Chrysolophus amherstiae,IUCN_LC
1420,rinphe1,2FA39DCD,Ring-necked Pheasant,Phasianus colchicus,IUCN_LC
1452,rinphe2,22C500C0,Green Pheasant,Phasianus versicolor,IUCN_LC
1458,chephe1,BCF98F51,Cheer Pheasant,Catreus wallichii,IUCN_VU
1459,whieap2,23937719,Tibetan Eared-Pheasant,Crossoptilon harmani,IUCN_NT
1460,whieap1,D39EDBF1,White Eared-Pheasant,Crossoptilon crossoptilon,IUCN_NT
1467,brephe1,3AE74F1C,Brown Eared-Pheasant,Crossoptilon mantchuricum,IUCN_VU
1468,blephe1,B3777B6C,Blue Eared-Pheasant,Crossoptilon auritum,IUCN_LC
1469,edwphe1,7F93B067,Edwards's Pheasant,Lophura edwardsi,IUCN_CR
1470,swiphe1,1EFA9BD0,Swinhoe's Pheasant,Lophura swinhoii,IUCN_NT
1471,bulphe1,2CE71349,Bulwer's Pheasant,Lophura bulweri,IUCN_VU
1472,kalphe,93A17734,Kalij Pheasant,Lophura leucomelanos,IUCN_LC
1482,silphe,D793F5FE,Silver Pheasant,Lophura nycthemera,IUCN_LC
1499,crefir5,EF966E96,Malayan Crestless Fireback,Lophura erythrophthalma,IUCN_CR
1500,crefir6,B600ECBA,Bornean Crestless Fireback,Lophura pyronota,IUCN_EN
1501,siafir1,6805AC5A,Siamese Fireback,Lophura diardi,IUCN_LC
1502,salphe1,0C6585C7,Salvadori's Pheasant,Lophura inornata,IUCN_NT
1505,crefir3,E811C037,Malayan Crested Fireback,Lophura rufa,IUCN_VU
1506,crefir4,A2C24EB3,Bornean Crested Fireback,Lophura ignita,IUCN_VU
1509,crearg1,376C01A5,Vietnamese Crested Argus,Rheinardia ocellata,IUCN_CR
1510,crearg3,6949F1AE,Malayan Crested Argus,Rheinardia nigrescens,IUCN_NT
1511,grearg1,F9F6A725,Great Argus,Argusianus argus,IUCN_VU
1514,conpea1,E9125492,Congo Peacock,Afropavo congensis,IUCN_NT
1515,compea,A8C34DC9,Indian Peafowl,Pavo cristatus,IUCN_LC
1517,grepea1,990B9171,Green Peafowl,Pavo muticus,IUCN_EN
1531,chnpar1,E9C99FD7,Chestnut-necklaced Partridge,Tropicoperdix charltonii,IUCN_VU
1534,chnpar3,5DE04CDE,Sabah Partridge,Tropicoperdix graydoni,IUCN_NT
1536,crhpar1,53F470C0,Crimson-headed Partridge,Haematortyx sanguiniceps,IUCN_LC
1537,redspu1,730665C1,Red Spurfowl,Galloperdix spadicea,IUCN_LC
1541,paispu1,3A5DB01C,Painted Spurfowl,Galloperdix lunulata,IUCN_LC
1543,ceyspu1,1C615F42,Sri Lanka Spurfowl,Galloperdix bicalcarata,IUCN_LC
1544,palpep1,A71A69A5,Palawan Peacock-Pheasant,Polyplectron napoleonis,IUCN_VU
1545,bopphe1,2F560EC7,Bornean Peacock-Pheasant,Polyplectron schleiermacheri,IUCN_EN
1546,mapphe1,DBFC1B0C,Malayan Peacock-Pheasant,Polyplectron malacense,IUCN_EN
1547,gepphe1,9BB6A6B4,Germain's Peacock-Pheasant,Polyplectron germaini,IUCN_VU
1548,grypep3,F6DD2F7E,Hainan Peacock-Pheasant,Polyplectron katsumatae,IUCN_EN
1549,grypep2,824E5471,Gray Peacock-Pheasant,Polyplectron bicalcaratum,IUCN_LC
1550,mopphe1,B79C272A,Mountain Peacock-Pheasant,Polyplectron inopinatum,IUCN_NT
1551,btpphe1,BC793E06,Bronze-tailed Peacock-Pheasant,Polyplectron chalcurum,IUCN_LC
1555,mobpar1,A070B7F4,Mountain Bamboo-Partridge,Bambusicola fytchii,IUCN_LC
1558,chbpar3,59ECAD9D,Chinese Bamboo-Partridge,Bambusicola thoracicus,IUCN_LC
1559,taibap1,FAA56C5A,Taiwan Bamboo-Partridge,Bambusicola sonorivox,IUCN_LC
1561,grejun1,BEA427FB,Green Junglefowl,Gallus varius,IUCN_LC
1562,redjun,3749777E,Red Junglefowl,Gallus gallus,IUCN_LC
1569,grejun2,444C1F4D,Gray Junglefowl,Gallus sonneratii,IUCN_LC
1570,ceyjun1,E91A2FA8,Sri Lanka Junglefowl,Gallus lafayettii,IUCN_LC
1571,forfra2,E11585DB,Latham's Francolin,Peliperdix lathami,IUCN_LC
1574,crefra2,8004C7E5,Crested Francolin,Ortygornis sephaena,IUCN_LC
1581,gryfra,B1C204EC,Gray Francolin,Ortygornis pondicerianus,IUCN_LC
1585,swafra1,C5401E05,Swamp Francolin,Ortygornis gularis,IUCN_VU
1586,chifra1,8DC52868,Chinese Francolin,Francolinus pintadeanus,IUCN_LC
1589,blkfra,50658B22,Black Francolin,Francolinus francolinus,IUCN_LC
1598,paifra1,5B182830,Painted Francolin,Francolinus pictus,IUCN_LC
1602,coqfra2,ECD7C1D8,Coqui Francolin,Campocolinus coqui,IUCN_LC
1608,whtfra2,0EA1D390,White-throated Francolin,Campocolinus albogularis,IUCN_LC
1613,schfra2,CE6D7D2F,Schlegel's Francolin,Campocolinus schlegelii,IUCN_LC
1614,rinfra2,5B115F6C,Ring-necked Francolin,Scleroptila streptophora,IUCN_NT
1615,rewfra2,B49935ED,Red-winged Francolin,Scleroptila levaillantii,IUCN_LC
1618,finfra2,864723FD,Finsch's Francolin,Scleroptila finschi,IUCN_LC
1619,moofra2,FF5BAE30,Moorland Francolin,Scleroptila psilolaema,IUCN_NT
1620,moofra3,3D25568A,Elgon Francolin,Scleroptila elgonensis,IUCN_NT
1621,gywfra1,21616639,Gray-winged Francolin,Scleroptila afra,IUCN_LC
1622,orrfra2,8E833C63,Orange River Francolin,Scleroptila gutturalis,IUCN_LC
1628,shefra1,A15F6836,Shelley's Francolin,Scleroptila shelleyi,IUCN_LC
1629,shefra3,AE1B3497,Whyte's Francolin,Scleroptila whytei,IUCN_LC
1631,tibsno1,509A30B1,Tibetan Snowcock,Tetraogallus tibetanus,IUCN_LC
1636,altsno1,D9A6E25C,Altai Snowcock,Tetraogallus altaicus,IUCN_LC
1637,causno1,1596C37C,Caucasian Snowcock,Tetraogallus caucasicus,IUCN_LC
1638,cassno1,039BF484,Caspian Snowcock,Tetraogallus caspius,IUCN_LC
1641,himsno,AC2DD69D,Himalayan Snowcock,Tetraogallus himalayensis,IUCN_LC
1648,sespar1,439AFD40,See-see Partridge,Ammoperdix griseogularis,IUCN_LC
1649,sanpar1,CD83E49E,Sand Partridge,Ammoperdix heyi,IUCN_LC
1654,broqua1,0CB2A17A,Brown Quail,Synoicus ypsilophorus,IUCN_LC
1665,snmqua2,6A668E88,Snow Mountain Quail,Synoicus monorthonyx,IUCN_LC
1666,blbqua1,C2579CCB,Blue-breasted Quail,Synoicus chinensis,IUCN_LC
1675,bluqua1,CAA45AC6,Blue Quail,Synoicus adansonii,IUCN_LC
1676,madpar2,844ABEC0,Madagascar Partridge,Margaroperdix madagarensis,IUCN_LC
1677,comqua1,CAFE345D,Common Quail,Coturnix coturnix,IUCN_LC
1678,japqua,110CF425,Japanese Quail,Coturnix japonica,IUCN_NT
1679,harqua1,0CA903BB,Harlequin Quail,Coturnix delegorguei,IUCN_LC
1683,raiqua1,A6F042E2,Rain Quail,Coturnix coromandelica,IUCN_LC
1685,stuqua1,98984CAD,Stubble Quail,Coturnix pectoralis,IUCN_LC
1686,nezqua1,48E3A389,New Zealand Quail,Coturnix novaezelandiae,IUCN_EX
1688,barpar2,D44B2846,Barbary Partridge,Alectoris barbara,IUCN_LC
1693,arapar1,083811EB,Arabian Partridge,Alectoris melanocephala,IUCN_LC
1694,relpar1,F71E0BE6,Red-legged Partridge,Alectoris rufa,IUCN_NT
1698,chukar,87CBEBF7,Chukar,Alectoris chukar,IUCN_LC
1713,rocpar2,44437074,Rock Partridge,Alectoris graeca,IUCN_NT
1722,phipar1,123F3941,Philby's Partridge,Alectoris philbyi,IUCN_LC
1723,przpar1,CFA35E8A,Przevalski's Partridge,Alectoris magna,IUCN_LC
1725,jubqua1,32413666,Jungle Bush-Quail,Perdicula asiatica,IUCN_LC
1731,robqua1,177160F1,Rock Bush-Quail,Perdicula argoondah,IUCN_LC
1736,pabqua1,8E9DF823,Painted Bush-Quail,Perdicula erythrorhyncha,IUCN_LC
1739,mabqua1,19031FF7,Manipur Bush-Quail,Perdicula manipurensis,IUCN_EN
1742,himqua1,1EDD86FF,Himalayan Quail,Ophrysia superciliosa,IUCN_CR
1743,harfra3,56FA0FE6,Hartlaub's Spurfowl,Pternistis hartlaubi,IUCN_LC
1744,camfra2,D40CAF0C,Mount Cameroon Spurfowl,Pternistis camerunensis,IUCN_EN
1745,hanfra2,DA7CA265,Handsome Spurfowl,Pternistis nobilis,IUCN_LC
1749,ercfra,6C4A6597,Erckel's Spurfowl,Pternistis erckelii,IUCN_LC
1750,djifra1,20C06F73,Djibouti Spurfowl,Pternistis ochropectus,IUCN_CR
1751,swifra2,3A5FE639,Swierstra's Spurfowl,Pternistis swierstrai,IUCN_VU
1752,ahafra2,CA53B18D,Ahanta Spurfowl,Pternistis ahantensis,IUCN_LC
1753,gysfra1,7A8E73BF,Gray-striped Spurfowl,Pternistis griseostriatus,IUCN_LC
1754,jacfra2,A7E59764,Jackson's Spurfowl,Pternistis jacksoni,IUCN_LC
1755,rebfra1,9E356E43,Red-billed Spurfowl,Pternistis adspersus,IUCN_LC
1756,capfra2,6405CD29,Cape Spurfowl,Pternistis capensis,IUCN_LC
1757,natfra2,A7002FF6,Natal Spurfowl,Pternistis natalensis,IUCN_LC
1758,hilfra2,F5A73AAA,Hildebrandt's Spurfowl,Pternistis hildebrandti,IUCN_LC
1759,dosfra2,D8267ADE,Double-spurred Spurfowl,Pternistis bicalcaratus,IUCN_LC
1762,scafra2,1B11690B,Scaly Spurfowl,Pternistis squamatus,IUCN_LC
1766,heufra1,3EAF578D,Heuglin's Spurfowl,Pternistis icterorhynchus,IUCN_LC
1767,clafra1,6EB4D5DE,Clapperton's Spurfowl,Pternistis clappertoni,IUCN_LC
1768,harfra4,02D73B4A,Harwood's Spurfowl,Pternistis harwoodi,IUCN_NT
1769,swafra2,721FFBD4,Swainson's Spurfowl,Pternistis swainsonii,IUCN_LC
1772,yenspu1,90AFDF9E,Yellow-necked Spurfowl,Pternistis leucoscepus,IUCN_LC
1773,gybfra1,DB3EB527,Gray-breasted Spurfowl,Pternistis rufopictus,IUCN_LC
1774,renfra1,5FA94F66,Red-necked Spurfowl,Pternistis afer,IUCN_LC
1786,chifla1,4F28673C,Chilean Flamingo,Phoenicopterus chilensis,IUCN_NT
1787,grefla2,E3FF6313,American Flamingo,Phoenicopterus ruber,IUCN_LC
1789,grefla3,0F9B5174,Greater Flamingo,Phoenicopterus roseus,IUCN_LC
1792,lesfla1,B06A9079,Lesser Flamingo,Phoeniconaias minor,IUCN_NT
1794,andfla2,F85B3F92,Andean Flamingo,Phoenicoparrus andinus,IUCN_VU
1795,jamfla1,5E41A832,James's Flamingo,Phoenicoparrus jamesi,IUCN_NT
1798,whtgre3,8C75F227,White-tufted Grebe,Rollandia rolland,IUCN_LC
1802,titgre1,83F61B45,Titicaca Grebe,Rollandia microptera,IUCN_EN
1803,alagre1,16E62DC4,Alaotra Grebe,Tachybaptus rufolavatus,IUCN_EX
1804,litgre1,215FEA89,Little Grebe,Tachybaptus ruficollis,IUCN_LC
1817,ausgre1,1ABF840F,Australasian Grebe,Tachybaptus novaehollandiae,IUCN_LC
1824,madgre1,092C1484,Madagascar Grebe,Tachybaptus pelzelnii,IUCN_EN
1825,leagre,267BDB86,Least Grebe,Tachybaptus dominicus,IUCN_LC
1831,pibgre,9A8E55D0,Pied-billed Grebe,Podilymbus podiceps,IUCN_LC
1835,atigre1,5B2C899D,Atitlan Grebe,Podilymbus gigas,IUCN_EX
1836,hohgre1,64866E2A,Hoary-headed Grebe,Poliocephalus poliocephalus,IUCN_LC
1838,nezgre1,5DE62468,New Zealand Grebe,Poliocephalus rufopectus,IUCN_LC
1839,gregre1,EA53492B,Great Grebe,Podiceps major,IUCN_LC
1842,horgre,018B3169,Horned Grebe,Podiceps auritus,IUCN_VU
1845,rengre,1CBD2CED,Red-necked Grebe,Podiceps grisegena,IUCN_LC
1848,grcgre1,8F269702,Great Crested Grebe,Podiceps cristatus,IUCN_LC
1852,eargre,32DCEC14,Eared Grebe,Podiceps nigricollis,IUCN_LC
1857,colgre1,A62CBDD6,Colombian Grebe,Podiceps andinus,IUCN_EX
1861,jungre1,BB1BF3D9,Junin Grebe,Podiceps taczanowskii,IUCN_EN
1862,hoogre1,A17592A3,Hooded Grebe,Podiceps gallardoi,IUCN_CR
1864,wesgre,C6E1197B,Western Grebe,Aechmophorus occidentalis,IUCN_LC
1867,clagre,D05FFEF7,Clark's Grebe,Aechmophorus clarkii,IUCN_LC
1874,rocpig,BBA263C2,Rock Pigeon,Columba livia,IUCN_LC
1890,hilpig1,BF20B94D,Hill Pigeon,Columba rupestris,IUCN_LC
1894,snopig1,F5750571,Snow Pigeon,Columba leuconota,IUCN_LC
1897,spepig1,A6EA9F02,Speckled Pigeon,Columba guinea,IUCN_LC
1900,whcpig1,DD7C4C78,White-collared Pigeon,Columba albitorques,IUCN_LC
1901,stodov1,68E4C0D1,Stock Dove,Columba oenas,IUCN_LC
1904,pabpig1,38AA824B,Yellow-eyed Pigeon,Columba eversmanni,IUCN_VU
1905,sompig1,37B66CCF,Somali Pigeon,Columba oliviae,IUCN_DD
1906,cowpig1,760F307A,Common Wood-Pigeon,Columba palumbus,IUCN_LC
1913,tropig1,BAAC66AF,Trocaz Pigeon,Columba trocaz,IUCN_LC
1914,bolpig1,1ED914E6,Bolle's Pigeon,Columba bollii,IUCN_LC
1915,afepig1,1A145C89,Afep Pigeon,Columba unicincta,IUCN_LC
1916,laupig1,396E6311,Laurel Pigeon,Columba junoniae,IUCN_NT
1917,rampig1,EEDB8253,Rameron Pigeon,Columba arquatrix,IUCN_LC
1918,campig1,757ABA94,Cameroon Pigeon,Columba sjostedti,IUCN_LC
1919,marpig1,8288E54D,Maroon Pigeon,Columba thomensis,IUCN_EN
1920,delpig1,870E4DDA,Delegorgue's Pigeon,Columba delegorguei,IUCN_LC
1923,brnpig1,3FC9BA60,Bronze-naped Pigeon,Columba iriditorques,IUCN_LC
1924,satpig1,E6393B15,Sao Tome Pigeon,Columba malherbii,IUCN_NT
1925,mauwop1,B01378DF,Mauritius Wood-Pigeon,Columba thiriouxi,IUCN_EX
1926,compig1,05BBFC8E,Comoro Pigeon,Columba pollenii,IUCN_NT
1927,spwpig1,3503F769,Speckled Wood-Pigeon,Columba hodgsonii,IUCN_LC
1928,whnpig1,A1B9BB88,White-naped Pigeon,Columba albinucha,IUCN_LC
1929,aswpig1,6E814856,Ashy Wood-Pigeon,Columba pulchricollis,IUCN_LC
1930,niwpig1,5813ADBE,Nilgiri Wood-Pigeon,Columba elphinstonii,IUCN_VU
1931,ceywop1,EEEDA1B2,Sri Lanka Wood-Pigeon,Columba torringtoniae,IUCN_VU
1932,pacpig1,D5C3E9C9,Pale-capped Pigeon,Columba punicea,IUCN_VU
1933,siwpig1,036DC7FC,Silvery Wood-Pigeon,Columba argentina,IUCN_CR
1934,anwpig1,95059E5A,Andaman Wood-Pigeon,Columba palumboides,IUCN_NT
1935,jawpig1,E2209F71,Black Wood-Pigeon,Columba janthina,IUCN_LC
1938,ryupig1,33D2620F,Ryukyu Pigeon,Columba jouyi,IUCN_EX
1939,bonpig1,0EFF2CA3,Bonin Pigeon,Columba versicolor,IUCN_EX
1940,metpig1,CE7203C7,Metallic Pigeon,Columba vitiensis,IUCN_LC
1950,whhpig1,8F3CF81A,White-headed Pigeon,Columba leucomela,IUCN_LC
1951,yelpig1,3C0E1CD4,Yellow-legged Pigeon,Columba pallidiceps,IUCN_VU
1953,lemdov2,EE40DDB6,Lemon Dove,Aplopelia larvata,IUCN_LC
1960,pavpig2,A8908194,Pale-vented Pigeon,Patagioenas cayennensis,IUCN_LC
1967,scapig2,3EAF0903,Scaled Pigeon,Patagioenas speciosa,IUCN_LC
1968,scnpig1,D15BB73D,Scaly-naped Pigeon,Patagioenas squamosa,IUCN_LC
1969,picpig2,C7405D19,Picazuro Pigeon,Patagioenas picazuro,IUCN_LC
1972,baepig2,A87AEB78,Bare-eyed Pigeon,Patagioenas corensis,IUCN_LC
1976,whcpig2,5F571C8A,White-crowned Pigeon,Patagioenas leucocephala,IUCN_NT
1977,rebpig1,F8174D40,Red-billed Pigeon,Patagioenas flavirostris,IUCN_LC
1982,plapig,C4BD9E16,Plain Pigeon,Patagioenas inornata,IUCN_NT
1997,chipig2,2BD38691,Chilean Pigeon,Patagioenas araucana,IUCN_LC
1998,ritpig,05E3F3DF,Ring-tailed Pigeon,Patagioenas caribaea,IUCN_VU
1999,perpig2,2328CDB8,Peruvian Pigeon,Patagioenas oenops,IUCN_NT
2000,plupig2,CD161B09,Plumbeous Pigeon,Patagioenas plumbea,IUCN_LC
2007,rudpig,F4F72BD9,Ruddy Pigeon,Patagioenas subvinacea,IUCN_LC
2019,shbpig,1D706BD0,Short-billed Pigeon,Patagioenas nigrirostris,IUCN_LC
2021,duspig2,A057002F,Dusky Pigeon,Patagioenas goodsoni,IUCN_LC
2023,paspig,D397FE25,Passenger Pigeon,Ectopistes migratorius,IUCN_EX
2024,matdov1,CDDEA7EB,Malagasy Turtle-Dove,Nesoenas picturatus,IUCN_LC
2033,mautud1,E54E8DE6,Mauritius Turtle-Dove,Nesoenas cicur,IUCN_EX
2034,rodtud1,2BB91092,Rodrigues Turtle-Dove,Nesoenas rodericanus,IUCN_EX
2035,eutdov,5788552B,European Turtle-Dove,Streptopelia turtur,IUCN_VU
2040,dutdov1,8770C6A7,Dusky Turtle-Dove,Streptopelia lugens,IUCN_LC
2041,adtdov1,3D386DBA,Adamawa Turtle-Dove,Streptopelia hypopyrrha,IUCN_LC
2042,ortdov,6658BAC5,Oriental Turtle-Dove,Streptopelia orientalis,IUCN_LC
2049,iscdov1,DFC8E556,Sunda Collared-Dove,Streptopelia bitorquata,IUCN_LC
2050,phicod1,E9FDB2B9,Philippine Collared-Dove,Streptopelia dusumieri,IUCN_VU
2051,eucdov,0C1EFC9B,Eurasian Collared-Dove,Streptopelia decaocto,IUCN_LC
2054,eurcod2,4B62C0C3,Burmese Collared-Dove,Streptopelia xanthocycla,IUCN_LC
2056,afcdov1,273A4A2F,African Collared-Dove,Streptopelia roseogrisea,IUCN_LC
2062,wwcdov1,65FE8029,White-winged Collared-Dove,Streptopelia reichenowi,IUCN_NT
2063,afmdov1,70BD722B,Mourning Collared-Dove,Streptopelia decipiens,IUCN_LC
2070,reedov1,9888B3AE,Red-eyed Dove,Streptopelia semitorquata,IUCN_LC
2071,rindov,AB937AEB,Ring-necked Dove,Streptopelia capicola,IUCN_LC
2078,vindov1,DDEF7228,Vinaceous Dove,Streptopelia vinacea,IUCN_LC
2079,recdov1,BC140778,Red Collared-Dove,Streptopelia tranquebarica,IUCN_LC
2091,laudov1,B2D6AB06,Laughing Dove,Spilopelia senegalensis,IUCN_LC
2098,bacdov1,C0181886,Barred Cuckoo-Dove,Macropygia unchall,IUCN_LC
2102,brcdov1,1CFF2F57,Brown Cuckoo-Dove,Macropygia phasianella,IUCN_LC
2103,ducdov1,EDF138FC,Flores Sea Cuckoo-Dove,Macropygia macassariensis,IUCN_LC
2106,timcud1,E3CD28EA,Timor Cuckoo-Dove,Macropygia magna,IUCN_LC
2107,tancud1,DA25D77D,Tanimbar Cuckoo-Dove,Macropygia timorlaoensis,IUCN_LC
