"species.code","dist"
"somcou1",2501.45912084898
"somcro1",3173.23133364275
"somcro2",4021.43192651803
"somfis1",3857.17201185515
"somgre1",2312.13063698936
"somhum1",680.705177410178
"somkin1",235.284928273123
"somnig1",3421.97338922637
"sompig2",2860.08896682839
"sompit1",1474.84381397424
"somspa1",6277.96946546026
"somsta1",9157.24139210035
"somtit3",2368.13778854217
"somtit4",1888.97688799007
"sonspa",2289.31449006453
"sonthr1",7197.59752671963
"sonwre1",1626.28105045039
"sooalb1",41712.4975311229
"sooant1",1780.08938698958
"soobab1",564.132149424678
"soobar2",2536.458894799
"soobou1",7794.21553719634
"soocha1",5376.44745364323
"soofal1",16241.2473969198
"soofly1",6982.7239820285
"soogra2",5452.14184584702
"soogro1",5515.69442363325
"soogul2",3560.39364981724
"soomyz1",270.769704287188
"sooowl1",8600.92138893949
"soooys1",3812.19039857649
"soorob1",48.6098368176018
"sooshe",33273.8541090533
"soosla1",1073.41595445495
"sooswi1",6317.35557244856
"sooter1",30354.4115315701
"sootit1",3096.85292624079
"sootyr1",1004.38722999955
"soowoo1",1114.92780265134
"sopbab1",2658.44276357013
"soppet1",47341.1741827415
"sopsku1",43263.0825514021
"soptit1",4812.10345222071
"sora",6407.40438197021
"sorfan1",2038.05181179314
"sosfly1",5151.24527947968
"sosowl1",427.398774165902
"sosrob1",2967.62084668453
"sotfan1",6747.74664608614
"souant1",699.386838486426
"souben1",757.357902803765
"soublt1",1116.86126423304
"souboo3",1317.87867315729
"souboo5",1343.78983238891
"souboo8",7257.24434264544
"soubou1",598.658925785626
"soucas1",6645.06674762266
"soucit1",2200.12351481134
"souemt1",2377.54121282108
"souemu1",2547.71961915411
"soufis1",2005.15075742413
"souful1",9357.75328312176
"sougrc1",754.414827114785
"souhyl1",4521.22680506953
"soulap1",1191.35809214959
"soulog1",270.013046519523
"soumar",8716.72953346015
"soupoc1",19251.0520396929
"souscr1",766.199835903985
"soushr2",1952.02437948617
"soushr3",4293.37775064354
"sousow1",2707.67489666289
"sousun2",1808.93841430501
"soutch1",886.269738741638
"souwhi1",2258.29609449511
"souwpw1",2957.46363673747
"spacoq1",1779.90825315803
"spacot1",2412.73037302283
"spadro1",1449.74563536791
"spaeag1",295.426264409528
"spaspa1",2697.68675404418
"spbant1",885.126535105236
"spbant3",566.519737832749
"spbant4",1433.72944205026
"spbant5",1329.3739381147
"spbant6",3917.7313587842
"spbduc",1141.03301789634
"spbfan1",329.624532031296
"spbibi1",10360.8357093022
"spblap1",1438.88479886047
"spbori",542.584080373401
"spbpar1",4211.3132362476
"spbpel1",2379.10494674104
"spbpuf1",4425.330414086
"spbsan1",9986.60480228139
"spbscb1",797.13197308919
"spbtho1",2329.52513324325
"spbtou1",2505.27390079219
"spbtyr1",4354.5549523745
"spbwoo1",2375.12692089613
"spbwoo2",2921.66397260931
"spbwre1",523.735812749596
"spbwre2",606.721881629568
"spcant1",1054.02373795857
"spcbar1",563.868869742856
"spceup1",92.3336763187055
"spchon1",1491.45794756422
"spcpic1",308.950964524263
"spctan1",780.601186081622
"spcwoo1",1985.46611667232
"spebar1",2775.49918738146
"spebul1",2896.32167039095
"specha2",2268.17102449232
"specha3",1766.4562722451
"specha4",436.329067909453
"speduc2",1593.16210664928
"speeid",2445.79444840083
"spefin1",2478.49620905463
"speful1",2968.16129020565
"spegui1",5577.2459090857
"spehao1",2546.6923288714
"spehum1",1450.59140595806
"spemon1",4169.11465377304
"spemou1",3530.49431222992
"spemou2",1459.35047472094
"speowl1",5547.96409398525
"speowl2",6121.00007987158
"spepar1",322.169479956925
"spepar2",1478.90108007828
"spepet1",24488.8857862816
"spepic1",1908.57354242359
"spepig1",3566.94706170888
"spepri1",1486.0869799363
"spered1",716.492086363435
"spespi1",4841.78595676019
"spespi2",3262.06038873889
"spetan1",1226.95165000685
"spetea3",986.421468376828
"spetet1",1936.1270070329
"spetin1",4523.10733845695
"spetyr1",2163.97817526197
"spewar2",6113.76479502097
"spewar3",478.158360793353
"spewea1",2541.49522524281
"spewea2",1620.0891040815
"spfant1",897.435742488921
"spfbar1",829.188961729521
"spfgal1",1351.4700747405
"spfpar1",5506.61200365119
"spfswi1",6788.8760031968
"spfwea1",7323.31735675342
"spgsta1",4668.8633501485
"spgthr1",3529.13909164534
"sphlar12",4563.10583159573
"spibab1",291.207125604969
"spibir1",5156.79786130688
"spigua1",5557.08251174411
"spipig1",803.39690707847
"spipig2",2130.20921472616
"spipig3",5694.95546710524
"spispi1",731.623711285735
"spitap2",886.525801938152
"spiwaa1",2128.22274451622
"spiwoo1",1454.94763581909
"spjbab1",5647.82850447305
"splfai1",1455.25998347835
"splsun2",2966.03922255486
"spmthr1",1274.31478193846
"spnbab1",3124.05989640693
"spnthr1",421.211325738993
"spoant1",2072.60912735499
"spoant5",1838.24035455557
"spoant6",4321.06919458837
"spobam1",2162.00289623864
"spobar1",2298.57670511263
"spobow1",1438.92089214157
"spobut2",884.01736068576
"spobuw1",8309.85988894941
"spobuw2",3894.38878316418
"spobuw3",4289.47561954727
"spocat1",2622.21260487668
"spocat2",196.121016482042
"spocra1",14420.871788013
"spocra2",9395.98815089975
"spocre2",7793.66810652398
"spocre3",1720.15635443652
"spodov",1702.04452516146
"spoeao2",5090.17688103025
"spofan1",2266.8551570226
"spofly1",15668.0727092509
"spofor1",3669.11244012367
"spogre1",3369.21484775718
"spohar1",3129.41793357223
"spohon2",13558.312165817
"spohon3",5155.16298571395
"spokes1",3195.53757017439
"spokin1",1564.24682710777
"spolau1",3088.89494995569
"sponig1",6600.70293423728
"sponit2",4319.85229695351
"sponot1",948.601565977828
"sponut1",598.997364233471
"spoowl1",979.203792973311
"spopar1",1736.64377310973
"spopic1",1746.60696575071
"spopuf1",2512.93866364619
"sporai",6785.72991685071
"spored",9335.38652804018
"sposan",10349.4173606333
"sposan1",12567.7233974402
"sposha1",710.49463926057
"sposta1",890.12786287175
"spotan1",3360.12975832495
"spothr1",1286.19313873453
"spotow",899.979466491125
"spowoo1",1727.31945087854
"spowre1",661.69842864044
"spqthr1",1803.20924444517
"sprgro",4231.46614305486
"sprpip",5002.48258739686
"sptant1",2247.78452674603
"sptbab1",5683.63547628073
"sptfla1",780.393175126211
"sptfly1",2738.0221900219
"sptgos1",3887.51534894556
"spthum1",2791.17043489117
"spthum2",687.749375485879
"sptkne1",4933.37971038111
"sptnig1",9834.32524293195
"sptwoo1",5232.51061928492
"spvear1",2511.98866842314
"spwant2",2303.23849363077
"spwant3",2750.18617724469
"spwbab1",6645.13117653502
"spwduc1",6542.39756629841
"spwfal2",2618.77921997391
"spwgoo1",3471.8527936698
"spwgro1",3923.51939556253
"spwlap1",2933.72897783861
"spwmon1",6861.94223943122
"spwowl1",5038.87866197737
"spwpar2",2904.27492727353
"spwpig1",3793.1071433849
"spwpig3",864.180150431941
"spwqua1",885.948802040846
"spwros2",2153.06894629075
"spwros3",2323.56630840086
"spwsta1",5134.07737946018
"spwthr1",129.980394009012
"sqtbul1",1238.58533918167
"sqtkit1",5609.03380447137
"sqtnig1",8356.48369132058
"sqtsaw1",6263.68477017507
"squant1",219.366219589178
"squcuc1",2104.87241109399
"squher1",6715.41283099901
"squpig1",1816.02018815879
"srbhor1",1555.33223124818
"srlbao1",1808.37997649979
"srldro1",101.018923592058
"srlscb1",211.274916939638
"srlswa1",332.823881049739
"srlwoo1",404.851286575534
"srwswa1",2169.00219650479
"sstlar1",3311.94858596194
"sstlar4",12176.3995332597
"sstspa",2563.25288811163
"stabus1",8677.27231174394
"stafin1",1707.10389218293
"stalar2",3402.46409526432
"stavir1",73.7055166085933
"stbant2",5322.53792797372
"stbbit1",3069.00534928462
"stbbul1",1123.85047842611
"stbcin1",467.802427567517
"stbcro1",430.350132351889
"stbcus1",7032.31930673485
"stbear2",3156.47094688845
"stbeat1",3633.35734278037
"stbfan1",365.772850984201
"stbfly1",1718.42161852365
"stbher1",3894.39730168095
"stbhon2",296.23141587503
"stbhon3",521.505243095098
"stbkin1",4225.45727505359
"stbori",730.415033727494
"stbree2",792.82778541951
"stbrha1",881.209531330619
"stbspi1",1628.80982914702
"stbspi2",2328.60486414696
"stbsta1",1871.73251946418
"stbtit2",1158.58747891447
"stbtre1",1245.80575124425
"stbtyr1",1955.45043427929
"stbwhy1",4049.4232505022
"stbwoo1",4096.73202611944
"stbwoo2",1976.24404801233
"stbwoo3",3294.6483894199
"stbwoo4",3531.3191193099
"stbwre1",748.334255711623
"stbwre2",1402.72450145764
"stcant1",1078.99281101769
"stcant2",1237.70989865731
"stcant3",1255.63846254902
"stcant4",3091.91904976285
"stcgre1",3339.70579544835
"stcspa2",475.672743170548
"stcspa3",1842.42761834984
"stcspi1",457.209618415173
"stcspi2",1262.98669981329
"stctre1",1642.07601432808
"stcwoo1",835.952318773922
"stebul2",652.476633632564
"stecan1",3122.77920411881
"stedov1",7800.77301199667
"steeag1",10775.7508142006
"steeid",17933.3334982928
"stejay",911.654795074965
"stelio1",89.1866146746576
"stepet",29443.4769517717
"stfgle1",3518.80206349885
"stftho1",1994.23147042577
"stftyr1",1694.04153921868
"stgpig1",131.88048540753
"stgsta1",5246.80002561832
"sthant1",3229.77934029927
"sthant2",1125.44163937993
"sthbrf1",834.236734069736
"sthbrf2",1317.26359690129
"sthbrf3",151.938449122506
"sthbrf4",185.735354713284
"sthbrf5",553.529207126708
"sthbrf6",474.100609618294
"sthbrf8",1677.06009431672
"sthhon1",3527.66414790187
"sthmun2",4459.0562636834
"sthsee2",604.382630218433
"sthsee3",14439.4278880473
"sthspa1",1113.52145122913
"sthwhe1",2658.13999921581
"sthwoo1",1161.97823463311
"stisan",14016.8271222148
"stitap1",256.781510759104
"stitch1",665.245993390979
"stiwoo1",485.497997155997
"stlori1",56.3648760398
"stlpar1",53.9886636884965
"stlwar",173.96087519192
"stnfly1",2058.28555108852
"stnibi1",2499.59458532352
"stocis1",7388.59895988592
"stodov1",3289.78490025683
"stofly1",656.501181755496
"stonec4",2098.74420549848
"stonec7",8926.37896721258
"stopar1",6558.06179753356
"stosto1",3323.58918833358
"stpfly1",120.087266868869
"stptyr1",2235.24098249029
"strant2",1981.4902048343
"strant3",5669.78970737913
"strbab1",2040.05445613248
"strbar1",2666.81390189997
"strbul1",3108.07133094977
"strbul2",2894.24826456184
"strcar1",1968.73941802887
"strcuc1",4810.5054698879
"stream2",121.114938780978
"stream3",49.6389851513324
"strear1",754.232517022505
"strfan2",824.928872985734
"strfan5",641.526961284067
"strfie1",756.196483320119
"strflu1",10083.2369358094
"strfly1",5919.21335813487
"strgra1",2474.00382025218
"strgra2",618.971458854373
"strher",19917.9880592919
"strhon1",990.62729896774
"strkin1",6040.21028378446
"strlau1",1168.90744530866
"strlau2",1352.13870741688
"strlau3",1199.8833467472
"strman2",740.807508903352
"strman5",2520.24759350805
"strowl1",10498.9337448942
"strpar1",2403.94749847573
"strpip1",6560.00976009924
"strpri2",1662.35109877514
"strpri8",6381.78123932152
"strpuf1",5013.46620806022
"strros1",4501.99813355306
"strsal1",1282.58300617008
"strsee1",1713.2571759068
"strshe",13474.4993149457
"strsof1",487.861119197784
"strspa1",1107.60338676369
"strspi1",2174.51967433745
"strsta1",645.853515138642
"strswa2",4676.14577161497
"strtho1",521.572411518525
"strthr1",2604.36807591564
"strtre1",5243.75424088825
"strtuf1",3007.34227053329
"strwea1",1052.61730571629
"strwea2",8113.47999887122
"strwoo",565.528523382516
"strwoo2",1805.04114172194
"strwoo4",4154.30559006806
"strwoo5",1503.43297651354
"strwoo6",1098.10847960941
"strxen1",3320.97662777317
"stryuh1",1467.2896559499
"stsbab1",1524.26303661163
"stseag",8026.49613959914
"stsowl1",63.7070899213039
"stsrha2",1526.99417987379
"stswar1",10614.4295031139
"sttant1",741.191998826811
"sttant3",974.156689364359
"sttbab1",1263.17465821569
"sttbar1",2100.92649670376
"sttbul2",737.208604367054
"sttbul3",1062.305065166
"sttcan1",1912.70840311124
"sttful1",2013.19831216869
"sttful2",2274.10377820515
"stther1",4960.31549289464
"stther2",702.367738446636
"stthum1",1594.69497168518
"sttjer1",3205.32475689321
"sttspa1",546.021239552544
"sttspi1",2215.18517516836
"sttspi2",907.168680186966
"sttswa2",1600.88950383417
"stttyr1",715.664930618743
"stttyr2",1454.72981902056
"sttwhy1",3239.49825626289
"sttwoo1",2718.18988823164
"sttwre1",2298.40958404745
"sttyuh1",2291.62461658778
"stuqua1",3753.10824807877
"stusta1",2019.57454895094
"stusun1",1123.21649679702
"stvhum2",595.995681935693
"stvpar1",13.9496845491179
"stwbab1",2901.93867616706
"stwbab2",1120.64736783716
"stwbab3",3636.63169396037
"stwnig1",12086.2111888667
"stwqua1",4217.0505992413
"stybul1",73.1553138072119
"styfin1",3835.26749934712
"styowl1",20264.4603996285
"subbrw1",700.367569690835
"subbul1",925.972168730163
"subbus1",2756.4808600758
"subdor1",10557.8516921092
"subfly",9080.10495845228
"subfly1",2913.70167766888
"subfly2",165.194476929771
"subfly3",2822.97428500678
"submes1",94.1560701210528
"subnut1",995.109080767211
"subtyr1",1910.93230766648
"subwar2",4877.19413597679
"subwar3",5244.71171159758
"subwar6",6743.56772507874
"subwar8",13268.5434113223
"subwhi1",1324.09835020498
"sucant1",1110.615595949
"succoc",1009.17166423786
"sufdov1",6707.4325851393
"sugdov1",2050.38200466473
"sugpig2",164.729992531803
"sugspa1",8087.1564438606
"suhcuc1",4490.07994373848
"suhpar1",1288.71110176388
"suifly1",2198.57064119261
"suklau1",847.018702517973
"sulbab1",1428.92837069082
"sulcud1",1684.89551650859
"sulcus2",2700.84902066434
"suldro1",1325.59450631882
"sulfly1",4378.86555025401
"sulgos1",3325.66703007599
"sulhae1",1588.09054925605
"sulhap1",986.270129767835
"sulhor1",2418.56517330796
"sulkin1",2461.0745673045
"sulmyn1",2594.29383976122
"sulmyz1",1930.02666404324
"sulnig1",3288.46705381063
"sulowl1",2570.24222237602
"sulpit1",698.144897376717
"sulthr1",1502.39398558029
"sultit1",3819.17346235981
"sulwar1",1469.38985383488
"sulwar3",7.42136055956625
"sulwoo2",1868.09564442542
"sumbab1",5708.06150797877
"sumboo1",223.02959567495
"sumcus1",1401.07551001036
"sumfly1",168.29030969847
"sumhor1",237.010053358923
"summyz1",143.135683982738
"sumtan",5204.27718701093
"sumtro1",2342.71253378141
"sumwrb1",3558.31059209594
"sumwre1",368.361219116991
"sunasi1",2925.32951016449
"sunbit1",4075.64858022137
"sunbul1",3351.03685323814
"sunbul3",932.317791619301
"suncuc2",4414.46316422322
"suncus1",3264.97598568237
"sunfro1",6119.99629673774
"sungre1",5042.26754655434
"sunhon1",1193.6331996249
"sunlar1",5625.96726966053
"sunmin1",4769.33785257244
"suntea1",2319.76417100851
"sunthr1",17120.2443231318
"sunwar1",1740.22316036239
"supfai1",277.051978752227
"suphem1",2745.58393389703
"suplyr1",1051.24967913225
"supowl1",5354.36855523706
"suppar1",682.86246324016
"supsta1",878.122179951699
"supsun2",4132.93799228196
"supwre1",663.43709100724
"surcin1",1960.64516006693
"surfbi",18635.8688042424
"surfly1",1608.25630173789
"sursco",4693.03860870506
"surtan1",1274.62369954611
"surtro1",1004.94779367558
"suseag1",1719.31392132402
"susowl1",1650.96980723482
"susowl2",3606.60209591278
"sutfin1",799.328382128978
"sutspi1",1164.17598068583
"suwpar1",144.166502604822
"swafly1",3787.79975042417
"swafly3",3273.81753994071
"swafra1",3786.89802615676
"swafra2",914.153592004038
"swagoo1",5392.61740021573
"swagre1",4008.22638717612
"swahar1",2270.83686587699
"swahaw",18812.2491042786
"swanig1",8899.57682965955
"swapri1",462.184746199421
"swaspa",3969.40708793048
"swaspa1",1083.37933808773
"swaspa2",1901.58962065917
"swatan1",3085.38591974303
"swathr",14502.6801637266
"swawar",4133.79229697209
"swbhum1",2730.8038399582
"swewax3",1530.12648005851
"swfgle",2738.97406146517
"swfowl1",4924.52188701947
"swipar1",1800.89766000468
"swiphe1",709.845059558617
"swisni1",15707.2179870509
"swiwhe1",1849.94125041535
"swspet",26297.6887680697
"swtcot1",5536.67016351868
"swtgul1",9179.11984775566
"swthum1",1276.10146766555
"swtkit",7496.6280250455
"swtman1",907.050452760156
"swtnig1",3942.46292739364
"swwpuf1",2647.95132943978
"swwqua1",988.607354587872
"swyrob1",7229.67003352309
"sybhor1",1751.66131029822
"syknig1",5828.21741724161
"sykwar2",7028.28358664301
"syrser1",1663.65054132312
"syrwoo1",2006.29704121928
"szepar1",3060.67543731501
"tabbab1",1619.06453869014
"tabcis1",5269.65433485787
"tabfly1",5122.31055058273
"tabher1",768.44895229667
"tabhon1",2074.04134126582
"tabowl1",1675.63905214998
"tabpar1",7890.97250089593
"tabsco1",3958.99507599026
"tabscr1",1709.93455531306
"tabsee1",4694.70355432121
"tabtan1",595.83764109529
"tabtin1",2111.31926787371
"taceup1",632.199278083654
"tacfly1",1238.92627040517
"tacgre1",2967.17434695986
"tacgrt1",2772.51832123025
"tachon1",2053.22409170225
"tacnig1",2732.08046204476
"tacpyt1",3960.58334405421
"tacpyt2",836.725922551272
"tacsun1",2654.02714840072
"tactan1",1202.08676705906
"tactin1",1397.0114684722
"tafdov1",765.281827033329
"tafgna1",1804.43161789769
"tafowl1",7930.5697869949
"tafpri1",3354.16409852331
"tafqua1",5548.55966414292
"tagwea1",945.190369860083
"tahkin1",293.380932804295
"tahmon2",1.41464617797737e-12
"tahpet1",19852.8633755317
"tahrew1",92.2737037593091
"tahswa2",2765.92798873598
"taibap1",132.140686843449
"taibar1",117.103216178222
"taibar2",87.0907700096744
"taibeg1",11299.6030517645
"taibuw1",226.240750341235
"taifal1",9827.30334735879
"taifis1",2132.20029836004
"taifly1",9343.53018455294
"taiful1",132.278050745445
"taihwa1",305.716843344043
"taipar1",119.261879621281
"taiscb1",105.941619624861
"taithr1",1.76830772247172e-13
"taiwrb1",144.884180941782
"taiyuh1",55.5892793568198
"takahe3",1183.34581850878
"tamcon1",533.915108055102
"tamcro",1138.73887737409
"tamdov1",4756.04349288695
"tancoc1",5786.90807603047
"tanfin1",893.556982614476
"tanhen1",162.299197792842
"tapowl1",1016.97487903364
"tapscy2",3934.46919992291
"tarhor1",799.896508865794
"tartyr1",4507.12861497707
"tasbla",313.620588504711
"tasscr1",203.112471254167
"tastho1",316.310046911222
"tatdot1",6119.04626067122
"tatlea1",2212.99398270212
"tatspi1",3276.35478075142
"tattin1",2181.34624370676
"tattou1",4471.79129787092
"tawant2",994.505020182337
"tawant3",249.385276794326
"taweag1",8067.10465233079
"tawfro1",6408.3930953183
"tawgra2",8763.73265506641
"tawgra3",4726.95566344636
"tawlar1",833.701289859551
"tawowl1",3340.13609222934
"tawowl3",6110.20969032094
"tawpip1",8068.80641374546
"tawwoo1",922.603140990267
"tbosun1",46.3946943939533
"tbsfin1",1312.09802268288
"tbwbab1",94.6620254966172
"tebfin1",507.305580835705
"tembab1",2943.03198833483
"temcou1",8219.2796983015
"temlar1",12404.9048709047
"temsee1",3831.88792241534
"temsti",12068.6674208659
"temsun1",4015.53964068633
"temtra1",4388.67023854312
"tenswi1",919.71416879343
"tenwar",10610.9072666223
"tepant1",1190.48330405701
"tepgre1",1005.99095327409
"teppar1",2701.40455705254
"tepred1",1362.14608939812
"tepspi1",791.531538918387
"tepswi1",1440.64072112847
"terbro1",1517.2230646668
"tersan",10790.1763134816
"tesfly1",863.950102076312
"thamno2",609.334778207609
"thbcou1",6601.13298673383
"thbcuc1",15211.9497355444
"thbeup1",1053.82631483999
"thbflo1",2809.72256264464
"thbgra1",9099.37412257061
"thbgra4",1113.36050309193
"thbkin",1203.2684235332
"thblar1",14683.4344979663
"thbmin1",2431.83549446507
"thbmur",12051.5798794614
"thbpig1",3256.61841060712
"thbplo1",3621.0675032153
"thbrav1",2410.01497977283
"thbros1",3488.337042475
"thbsal1",1002.53319082099
"thbsee1",5970.57699657326
"thbsis1",4009.61067774816
"thbspi1",3039.15780088411
"thbvir",440.093777988003
"thbwar1",9491.51654087652
"thbwar2",661.611186252298
"thelar1",3014.30692115148
"thiant1",3215.9627620798
"thitin1",1045.28236591486
"thlant2",2965.59032205449
"thlant3",3813.94312380843
"thlsch2",2222.12998522483
"thlsch3",3822.54208873906
"thlsch4",1093.18787946054
"thlsch7",1593.19499387872
"thlsch8",1943.81404283905
"thlwre1",2009.76132718313
"thrnig1",16597.3088925672
"thsfly2",5957.15906990834
"thshem1",2832.04182459344
"thstch1",3086.38613404609
"thswar1",1325.81173172563
"thswar2",796.269770204468
"thswar5",678.272943597768
"thtjac1",2512.53166345467
"thtpar1",2145.00590878683
"thtray1",921.750311733482
"thwbel",1609.53509942904
"tibbla1",3020.10264314153
"tibfly2",875.921854604145
"tibfly3",847.034249707336
"tibfly4",1374.41830488225
"tiblar1",2242.09676934384
"tibpar1",7438.75085647607
"tibsan1",4507.54284235688
"tibser1",4519.45286723058
"tibsno1",7380.33787837567
"ticdor1",4899.82229989118
"ticthr1",4031.57279408486
"tigshr1",9230.81468177539
"tiipig1",977.242214567938
"tildac1",861.105887145444
"tilwar2",1798.0121893711
"timbus1",1179.4387201566
"timcud1",794.404922296348
"timfri1",600.696843676986
"timori1",651.93545165931
"timstu1",837.741554235772
"timwhe1",1183.64030945504
"timwre1",99.8960421361594
"tincis1",1669.30479987953
"tincis3",3101.74133641229
"tingre1",5799.85557923626
"tinhaw1",9006.57967840491
"tinmon1",7.07323088988687e-13
"tinsun2",6977.6536636551
"titber1",3390.90167809616
"titgre1",422.638872328961
"tithyl1",5004.90622127562
"titman1",2511.79093384897
"tobcat2",343.277655473767
"tobhum1",1233.44011721766
"tobwre1",3177.19165522367
"tocspa1",1063.91336997498
"toctou1",1292.93834215003
"todant1",2091.87491635507
"todmot1",1533.84019907108
"todsir1",2235.07723929773
"tolblo1",426.166850794505
"toldov1",259.475599213926
"tomtit1",938.336587807697
"toogre1",669.604024490302
"toppig1",1121.98455780049
"torcro2",1377.28531979377
"torcro3",1111.30242819126
"torduc1",4493.49644824699
"torfly1",5899.7248924598
"torimp1",3592.51517804564
"tortyr1",3352.95532805977
"toubar1",914.664020795659
"tousun1",480.194541061411
"towshe2",11478.1410557823
"towsol",3359.49492561681
"towwar",8263.78543841641
"tracha1",2234.52105344822
"trbfin1",2313.738705087
"trbhor1",1604.66051419122
"tremar2",2373.38463235549
"trepip",11939.9654305956
"treswa",5986.70274120066
"tribla",1405.98863768503
"tribun1",6285.42995546416
"tricis1",2128.71171954617
"trieup1",545.426410452559
"triher",1406.43362622549
"trimot1",79.1378462915846
"trimun",13105.0524891022
"tripet1",87903.9906764246
"trista1",1982.68512098292
"tritap1",1816.63371693074
"triwar1",4130.62217267967
"trobou1",1096.87013679283
"trobou2",2350.18806188156
"trogna1",3520.35204730664
"trogna2",1124.60409637796
"trokin",3699.32005174655
"tromoc",1142.27392728156
"tropar",1581.08488061188
"tropew2",1138.76129343366
"tropew3",2444.52542718653
"tropew4",1025.434440875
"tropig1",171.482025662527
"troshe5",66662.2605907209
"trpgua1",69.0930801442546
"trsowl",4370.36719428227
"trspet",34547.3897888726
"trufin2",9954.72920544353
"truhor1",3203.05901603957
"truman1",6280.19856906097
"truswa",3356.20417198627
"truter",1637.39398306718
"tsasun1",1146.68417985526
"tsctap1",720.377487279223
"tstlar1",8241.51929216987
"tubmot1",303.078987126536
"tucpar1",1520.98510320816
"tufant1",1457.54453428873
"tufcoq1",2154.34766155105
"tufduc",3101.28466258394
"tuffly",1786.71134587194
"tufjay1",538.226960333893
"tufpuf",10342.1433896144
"tuftit",458.173982562402
"tui1",328.933144982634
"tuipar1",2724.30422072582
"tulwoo3",1540.92760390747
"tumfin1",1351.61430364088
"tumhum1",513.067680718481
"tumspa1",375.904618510889
"tumswa1",412.968264580701
"tumtyr2",889.107726328662
"tunbeg1",13494.5164265278
"tunswa",7956.31419344586
"tuqdov1",192.030732123516
"turbou1",2468.58804534492
"turcot1",70.5370593231968
"turdac1",665.218482261603
"turere1",71.0730361467982
"turjay1",412.883188375842
"turpar1",794.728894299674
"turtan1",2118.03209244541
"turtan3",1580.03404933332
"turvul",4595.09638167798
"turwar1",2277.19390098565
"tutspi1",971.370954087787
"tuttyr1",842.484209467305
"twbplo1",2096.56912237548
"twbwar1",1401.75838130618
"twite1",6690.76047934443
"twwbop1",4721.00368256242
"tylvan1",1625.81310866222
"tylwar1",4577.5788785936
"tyrmet1",866.060885857586
"tyrwoo1",1709.72855604222
"ugawow1",6197.00946844239
"ultfly1",3370.90501567639
"ultgro1",1551.81202928945
"ultkin1",1869.97243954217
"unafly1",4146.25823897789
"undant1",2635.54181911057
"undant2",4775.56813190763
"undtin1",2532.59009232691
"uniant1",550.468500277604
"uniant2",2099.81477660991
"unibla2",984.682088471364
"unicra1",9198.12161606581
"unifin1",2146.92570688163
"unijay1",1462.9142129367
"uniswi1",7191.31559307977
"unitap1",395.756468505418
"unitre1",1198.66010776181
"uniwoo1",5526.25758581027
"unstit1",2008.66463848626
"upcwar1",10180.5389671009
"uplant1",1003.2829957997
"uplbuz1",3438.94828416831
"uplgoo1",1149.18955584213
"uplpip1",7855.8549817979
"uplsan",20288.7758285487
"upmtap1",815.109335672242
"usaaka1",68.6672730916758
"usabul1",183.29603098297
"usahyl1",104.748899480992
"usathr1",1086.63772152581
"usawea1",1176.6694553944
"ussfly1",3956.47340328711
"uswowl1",402.752308703157
"uvbsun1",2514.81283276657
"vabtyr1",1993.36986316876
"vahsun1",3177.42554404976
"vanfly1",624.804361196948
"vanscr1",1134.74427214185
"varant1",625.048812844553
"varant2",3365.64544376792
"varbun",1848.19642451144
"varcha1",1778.15464171537
"varcha3",2688.70648297954
"vardwk1",2250.85766105275
"vardwk6",8054.35795384874
"varfai1",1695.64544039553
"varfai5",526.431644267202
"varfly",5090.92109583787
"vargos1",3880.99647783901
"varhon1",6359.21263726073
"varind1",6508.32849363361
"varlau1",1108.39572009378
"varlor1",1597.03932240772
"varoys1",620.204869342781
"varpic1",1014.87421695772
"varsch1",3253.99624049104
"varsee3",1161.85454499778
"varsit8",3150.11047261022
"varsol1",917.926242895873
"varsun2",4064.42439097179
"varthr",3334.73348873052
"vartin1",4199.811739131
"vartit1",1049.57608308055
"vartit3",155.215256638162
"vartit4",297.812813535481
"vartri1",1984.38181231796
"varwhe1",3996.0350402929
"vaspar1",3107.66862616475
"vauswi",7502.99639137356
"vddhor1",1484.98834433949
"vebbri1",500.869335744302
"vebtyr1",2613.87553370693
"vebtyr2",1058.11571186885
"veeowl1",4283.48827652397
"veery",16530.0814324351
"vefeup1",343.755517208885
"vefgra1",3462.22502651841
"vefnut1",2244.99420339479
"vegfin2",515.302523149722
"vehpar1",2383.60593696982
"velasi1",1926.37979008937
"veldov1",184.346633730164
"vemdro6",4464.98007938823
"venfly1",1911.77357900198
"ventro1",1234.61054817365
"venwoq1",635.999668561108
"vepcor1",703.401983966216
"verbar1",1934.34414766262
"vercar1",487.216178110583
"vercou1",375.129032230512
"verdin",501.787606219228
"vereag1",6708.10656188283
"vereme1",2880.92663382705
"verfly",4492.68737433632
"verfly4",3255.2298608341
"verhum1",443.886305882584
"verman1",498.174892082555
"versco2",3369.55708191016
"vertan1",1826.98656177321
"vesowl",1502.9378583705
"vesspa",4080.4366495554
"vibhum1",1524.37843885852
"vibhyl1",6864.13566082612
"vibspa1",2535.92282683366
"vibsta1",781.111555323976
"vibsta2",4907.05222231515
"vibsta4",1455.1121865674
"vichum",825.638386613718
"vichum1",949.185953013266
"vichum2",932.565404496259
"vicrif1",167.138144007686
"vicwoo2",901.708365870771
"viebar1",4389.60658757625
"viecut1",328.338204371194
"viegre2",191.90754748221
"viewax1",1776.48692336143
"viewea2",2802.52209438173
"viewea3",4163.90555365055
"vifbri1",2337.98376174212
"vigswa",6885.38224116217
